,content,id,lat,location,lon,time,user,user_id
1488,SX Startups: https://t.co/UMHtXl5tb5 Makes Messaging Easier #Startups https://t.co/Fk6Y4b4zv8,971537768341032960,,Boston,,2018-03-08 00:07:08,JosephConroyJr,96768517
1489,"HOLY SH*T

#FEATURED 🐲🍓 https://t.co/6vJNS5VAoa",971537767854432256,,Boston,,2018-03-08 00:07:08,RSQViper,16640481
1492,.@generalelectric has a plan for storing spare electricity from renewables. https://t.co/9idyIRzI6m,971537764528414720,,Cambridge,,2018-03-08 00:07:08,techreview,15808647
1493,@LauraKerrArt THANK YOU VERY MUCH! I APPRECIATE THAT COMMENT!,971537763953766400,,Boston,,2018-03-08 00:07:07,MGPoetry,1594724773
1498,@FunnyManShaun Yes.,971537758727569408,,Boston,,2018-03-08 00:07:06,TriciaAuld,271162242
1499,Woman says she found bloody human tooth while eating cashews https://t.co/P3jYwJcxS7 https://t.co/bbaYC7fXcl,971537758668840960,,Boston,,2018-03-08 00:07:06,WCVB,21419504
15,I hope Olivia is the Amanda of the season!  #BBCAN6,971539426445877248,,Boston,,2018-03-08 00:13:44,Desi_Bellerose,845787170174615552
1500,@DJ_Bean Teddy Grahams,971537755464503296,,Boston,,2018-03-08 00:07:05,blacrya77,89333574
1501,Be sure to keep this list of emergency resources handy during the storm: https://t.co/sSXXU0npFa,971537753744838656,,Boston,,2018-03-08 00:07:05,NBC10Boston,4746090250
1502,New report by @NWBC @beclarke @trishcostello1 @TCNupdate @PipelineAngels @BostonKara https://t.co/HpunQU0dgX,971537752868249600,,Boston,,2018-03-08 00:07:05,BettyFrancisco,73552926
1503,Five Takeaways from 48 Hours in New York City https://t.co/lUqxu0ldyT,971537752713056256,,Boston,,2018-03-08 00:07:05,lauramilewski,38204572
1505,"Jess is gonna go live with Horizon Zero Dawn in 30 minutes!

#hps #healthpakstreaming #thetavernpresents #hzd… https://t.co/D2zGtRI78A",971537751714729984,,Boston,,2018-03-08 00:07:04,HealthPakStream,760149922586984448
1506,What a cool project - thanks for including .@CarGurus ! https://t.co/hsfNUoI2cA,971537750259392512,,Boston,,2018-03-08 00:07:04,sawelch17,17498096
1508,"RT @MontyBoa99: CNN has retracted only 2 big stories in the last 20 years (1998: Tailwind, 2017: Scaramucci mtg w/ Russian fund execs).
Com…",971537748912955392,,Other,,2018-03-08 00:07:04,TheMominatrixx,378949145
1509,RT @MattValentinas: NYPD reportedly ready to arrest Harvey Weinstein for sex assault #AnOpenSecret https://t.co/P2QKBYY1QB,971537748648693760,,Other,,2018-03-08 00:07:04,ariesgirl101073,3354292601
151,@AqibTalib21 Butler is leaving so you can have #21,971539277531185152,,Boston,,2018-03-08 00:13:08,MaxLeeMcAuliffe,3055981745
1510,"RT @Natehaynes: @BienSur_JeTaime @ErrBodyLuvsCris Yeah but u just disrespect ""them""with that pumpkin spice shit so if he saw this and came…",971537748334137344,,USA,,2018-03-08 00:07:04,Likeitornotmama,2586662430
1511,ever since my dog started barking in a cockney accent no one dares try and break in anymore,971537748061556736,,Boston,,2018-03-08 00:07:04,SlowestBro,476013713
1512,"@VerlindaVJackso @KTVU Hi, that individual was the first name that mayor used in her video. 
I live in a city with… https://t.co/4kyxdT7mPK",971537746262200320,,Boston,,2018-03-08 00:07:03,alcina01,185035718
1515,"@melanienewport @arissaoh @alan_uplc Check out Big Chicks while you’re there - a fabulous, woman-owned neighborhood gay bar",971537742592118784,,Cambridge,,2018-03-08 00:07:02,timothysw,48941466
1517,Throw a Community Ayyam-i-Ha Party Like a Boss - https://t.co/Oky3GQIVvi via @alldonemonkey https://t.co/QZ5FMSGtmN,971537741287776256,,Boston,,2018-03-08 00:07:02,pragmaticmom,100818788
1519,@TB12_Forever I know wish I would have known back then 😂,971537736963383296,,Boston,,2018-03-08 00:07:01,HeartEyes4Brady,119891888
152,Lmfaooooooo https://t.co/iuKfxTNWH0,971539276839178240,,Boston,,2018-03-08 00:13:08,msxjerica,863955124296851456
1520,RT @Mermully: @MattBracken48 @WRSABlog  https://t.co/eSMtuKewSp,971537735830810624,,Other,,2018-03-08 00:07:01,sonsofliberty24,809815513920663552
1522,#BNT87 another insta,971537732144156672,,Boston,,2018-03-08 00:07:00,erinesco,842365155375738880
1524,RT @thejustinrose: I just called a One-Star “dude” because I wasn’t wearing my glasses and it looked like Specialist rank and I’m pretty su…,971537729015205888,,Other,,2018-03-08 00:06:59,Brklyn_bred,1058836100
1525,"RT @nweitzer7: Shamar Moore making every big play, rebounds a missed FT, sinks 2 of his own and has TechBoston in position to make the sect…",971537728264384512,,Other,,2018-03-08 00:06:59,MrDesaimath,3572219896
1526,@clhaymes_hunt @McLiteralResist  https://t.co/YOA5t06PO3,971537728222515200,,Boston,,2018-03-08 00:06:59,nmalexander1,2466952481
1527,"RT @JeffRauseo: Lots of new followers so, wanna see my entire collection and movie room?

I did a video on that! Click here to watch now: h…",971537726465028096,,Boston,,2018-03-08 00:06:58,JeffRauseo,4767105105
1528,"System and Application Technologies Co., Ltd. (060540) Move Up 0.76% on Mar...",971537725613539328,,Boston,,2018-03-08 00:06:58,wosaikeneriki,114274155
1529,"I'm not able to buy my own car yet, being unemployed and in college, but I thankfully have a 2009 Volkswagen Jetta… https://t.co/YlVkROjAMg",971537725470986240,,Boston,,2018-03-08 00:06:58,CarAverage,971520650476220416
153,@MILLCITYWEATHER So snow rain what? We still getting like 10 inches or something,971539271977963520,,Boston,,2018-03-08 00:13:07,ArchonSilver1,711311522228645888
1530,RT @codeship: “Automate Your Hugo Site with Codeship and Terraform” via @phillipshipley https://t.co/xK1YPis18c https://t.co/w5eqXsDzez,971537724581834752,,USA,,2018-03-08 00:06:58,phillipshipley,15310835
1533,RT @MJ_Lennox: 2018-03-07 #Syria #Iraq #Lebanon #ISIL #ISIS #KRG #SDF https://t.co/pBrwgQSV2v,971537720995561472,,Other,,2018-03-08 00:06:57,TheManofYahweh,3232145240
1534,Terra Firma Capital Corporation (TII) EPS Estimated At $0....,971537720945315840,,Boston,,2018-03-08 00:06:57,wosaikeneriki,114274155
1536,My kitty cute as hell but why the fuck does he scream in the middle of the night,971537716943966208,,Boston,,2018-03-08 00:06:56,AntagOfficial,925270967756181504
1537,Is anyone else sick of all the winning yet? https://t.co/pajiCng8la,971537714679083008,,Boston,,2018-03-08 00:06:56,Budz442Bud,3148710248
1538,RT @CousinStizz: 🤦🏾‍♂️ smh only in Fields Corner https://t.co/T65NbWWPYy,971537714662268928,,Other,,2018-03-08 00:06:56,Godzilla_ace,389139860
154,"I need to find an apartment already, not tryna be 8 months pregnant setting up a nursery 😭",971539271562776576,,Other Mass.,,2018-03-08 00:13:07,aislyyynn,2544460320
1540,NHL Stanley Cup PEZ Dispenser                      â€“ PEZ Candy https://t.co/cdmOALVs2A,971537710308446208,,Boston,,2018-03-08 00:06:55,NHL_BigFan,895714080790528000
1541,RT @HausOfDylann: Perfect Illusion deserved to go #1 and have amazing lead single treatment. Im still mad it didn't get a true live perform…,971537709478035456,,Other,,2018-03-08 00:06:54,babyimbleeding,888487269253791744
1542,@ThinkSaveRetire Thank you for the opportunity to share my story.,971537708651827200,,Boston,,2018-03-08 00:06:54,fayetteshaw,39869609
1545,Over 100 billion dollars!!!,971537707662004224,,Boston,,2018-03-08 00:06:54,pranobbm,21082486
1546,@whirlingmace did you. wake up at 4 pm,971537705858424832,,Boston,,2018-03-08 00:06:54,wroseworse,2794077662
1548,RT @GraceZakim: Proud to support @ProChoiceMass with @joshzakim tonight. #ACCESSBillMA #mapoli https://t.co/Q1wGFiRX2o,971537704419844096,,Other Mass.,,2018-03-08 00:06:53,danrivera01843,35919814
1549,@TeaHacic I have some bad news for both of us,971537704256262144,,Boston,,2018-03-08 00:06:53,lukeoneil47,108338399
155,"SOILcoin $SOIL price: $0.0294181

Binance has stop loss feature to help protect your assets!🤩💲

➡️… https://t.co/U1hxFQtwZh",971539270061113344,,Boston,,2018-03-08 00:13:06,niraddarke,504680816
1551,@umru_ ‘The’ kick,971537702096113664,,Boston,,2018-03-08 00:06:53,elliosound,52522915
1552,"@holly Omg, baby budgies? So cute! And also weird and wrinkly.",971537700435226624,,Boston,,2018-03-08 00:06:52,pivot_root,1383736800
1553,https://t.co/fM9YDT7n7a,971537700196175872,,Somerville,,2018-03-08 00:06:52,DustinLeclair,339723821
1554,"RT @irishrygirl: As we like to focus on Trump and his lack of everything, I’d like to do a friendly reminder the VP of this country doesn’t…",971537699692716032,,USA,,2018-03-08 00:06:52,pkraayenbrink,33424754
1556,RT @FutureUsmnt: There's a new American in Spain! Winger Daniel Agyemang has signed a contract with La Liga club Leganés. Went to high scho…,971537698858131456,,USA,,2018-03-08 00:06:52,Ayye__Mel,3667011808
1557,@JoeyFootball81 ha! Thanks!,971537698451312640,,Boston,,2018-03-08 00:06:52,jreineron7,24955599
1558,RT @JeffRauseo: Guys - I grabbed Lady Bird from @BullMoose and found out they are having a kickass sale on @A24 titles right now. I just we…,971537697104891904,,Boston,,2018-03-08 00:06:51,JeffRauseo,4767105105
1559,Did this dude leave beers in my fridge....like nga u know I gave up drinking for lent 😩😕,971537696429617152,,Boston,,2018-03-08 00:06:51,Suppathunda,266733090
1560,When are they gonna reboot Encino Man ? https://t.co/4zxUcDcF8Z,971537696370970624,,Boston,,2018-03-08 00:06:51,GillsiesGoons,19891243
1561,#Corruption https://t.co/znoMXDnmmo,971537694072475648,,Boston,,2018-03-08 00:06:51,R0ttn1,779221376
1562,I confided in someone about some insecurities i have and this nigga just told me it’s a demon.,971537693321715712,,Boston,,2018-03-08 00:06:51,GodzillasHeart,21542108
1563,@dana_ulwick Start a GoFUndMe page,971537691774017536,,Boston,,2018-03-08 00:06:50,DrewMillington,85718119
1564,@daddyIexi @TheChadJordan23  https://t.co/5aSTRcciKP,971537687617425408,,Boston,,2018-03-08 00:06:49,BFanfan,309139674
1565,RT @BostonGlobe: Waves crashed into oceanfront homes along Surfside Road in Scituate on Wednesday. Live updates on the storm: https://t.co/…,971537685553795072,,Boston,,2018-03-08 00:06:49,mpk730,23403769
1566,"NU's Maureen Taggert tells @steve_hewitt: 'If we can push through (game) tomorrow like we pushed that bus today, th… https://t.co/aH5Yek14aP",971537685507641344,,Boston,,2018-03-08 00:06:49,leahysean,145129098
1567,"ICE can still get to #immigrants in California, but it's harder. This lawsuit is  about removing obstacles and send… https://t.co/6qjkHKPhML",971537684018671616,,Boston,,2018-03-08 00:06:48,MIRACoalition,108648608
1568,I made homemade baklava.  Line forms to the left gentlemen. https://t.co/v5H4jrKCLB,971537683834122240,,Somerville,,2018-03-08 00:06:48,SandyGuest,813698989
1569,"What could be better on a rainy evening than ice cream, a cat, and #Legendary https://t.co/TfczNhUgrQ",971537683754385408,,Boston,,2018-03-08 00:06:48,annajollybanana,21722060
157,"Ask questions. Ppl love to talk abt themselves! DON'T ask what EVERYONE asks.  ""The Downside to Being a Unicorn"" RE… https://t.co/EluHsjGQZE",971539269125857280,,Boston,,2018-03-08 00:13:06,RobbieSamuels,22582729
1570,#IfIHadASuperpower It would be the ability to zipper up people's lips. @jimmyfallon https://t.co/kMidSIy3uQ,971537681426669568,,Boston,,2018-03-08 00:06:48,carolcat17,309780184
1572,"RT @jamesl22: If a token is a security but evading existing laws it's right they should be dealt with. ""Real"" cryptocurrencies will ultimat…",971537678230372352,,Other,,2018-03-08 00:06:47,_carmorti_,55924497
1574,"RT @nweitzer7: Final (D2South): No. 1 TechBoston 58, No. 5 Hanover 47.
Shamar Moore nets 12 of his game-high 22 pts in Q4 to lead Bears int…",971537672673091584,,Other,,2018-03-08 00:06:46,MrDesaimath,3572219896
1575,I'll be doing some radio commentary next Wednesday on the student walkouts here in the Boston area. If you have exp… https://t.co/rff4ryBUcZ,971537671582638080,,Somerville,,2018-03-08 00:06:45,Edu_Historian,477180952
1576,@HarryDCrane SNA should begin by asking what are cool things we can do with all this network data about real human… https://t.co/zQtnQaOsYU,971537671154741248,,Cambridge,,2018-03-08 00:06:45,zlisto,111420429
1577,"RT @DothTheDoth: Remember, you can become possessed by a demon whenever you want. You're an adult.",971537670714294272,,Other,,2018-03-08 00:06:45,orchidistorian,14092654
1579,RT @BCHysteria: This graphic came up on my Facebook Day in History this week. Reminds me just how important wins like today mean to the pro…,971537667618897920,,Boston,,2018-03-08 00:06:44,jumpcello,3194592309
158,"@IMadeLegacy @mnsebourn @TheyCallMe_Dani @JaneyTheSmall @ABC I’m guessing the years are cherry picked, and it’s including terrorism",971539267121008640,,Boston,,2018-03-08 00:13:06,flo09432,1355259614
1580,"RT @calder_walton: Greatly enjoyed the pioneering first #AppliedHistory conference held @HooverInst, bringing history to policy-making. Too…",971537666457194496,,Other,,2018-03-08 00:06:44,Gregg_Mitch,2332623379
1581,Me rn https://t.co/uHijXDSZyK,971537665433788416,,Boston,,2018-03-08 00:06:44,marurokz,35916868
1582,"RT @JeffRauseo: Remember to subscribe to my YouTube channel for great Blu-ray and 4K movie collecting content and reviews!

https://t.co/Vy…",971537665404391424,,Boston,,2018-03-08 00:06:44,JeffRauseo,4767105105
1583,RT @kuriko_c: 《南华早报》3月7日报道，穆迪对海航旗下瑞士国际空港服务（Swissport）全面降低预期评级，从预期“稳定”降至逾期“负面”，降级原因是担忧瑞士国际空港“无法从海航旗下一家公司获得债务还款以及现金流问题”。详见： https://t.co/s2ni…,971537665131622400,,Other,,2018-03-08 00:06:44,yurongfu316,858871329306533888
1584,"@joelbraswell @travisk that's the gap between tech and aging companies. like seriously, why do you think you should… https://t.co/P3ihoAJSvw",971537664490000384,,Cambridge,,2018-03-08 00:06:44,maramesque,721693182413639680
1585,RT @SissyWillis: @JackAlrighty @thehill @FoxNews Also Washington Times: Trump’s approval rating tops Obama’s at same point in presidency ht…,971537663818981376,,USA,,2018-03-08 00:06:44,tkearney922,909471854519341056
1586,Amén!  Por eso no todo se comparte... mantengan algo de sus vidas “privada”... se disfruta tanto! https://t.co/6uJ2H68U8N,971537663777001472,,Boston,,2018-03-08 00:06:43,PriiShamiixo,945249148588224512
1588,https://t.co/o38OLk8yrk,971537660366946304,,Boston,,2018-03-08 00:06:43,claudineiferrei,50449884
1589,"Those ""lucky"" Alexa owners:

""Hey look at that, this size still fits me""

*Alexa giggles*

""Fine Alexa, cancel my p… https://t.co/aW3IAmNTUE",971537659872018432,,Cambridge,,2018-03-08 00:06:43,aleepay,1945618494
159,Pre-Sales Engineer - Network Management and Automation https://t.co/qAPHqSeHfG,971539266114375680,,Boston,,2018-03-08 00:13:06,mattliptak,18809599
1590,@vctrlpz_ Lmhao 😂😂😂😂😂,971537659037446144,,Boston,,2018-03-08 00:06:42,YiYi_617,2377958764
1591,"""Every 1's A Winner"" by Ty Segall. Listen live: https://t.co/iw0NYFUvdc",971537659033280512,,Boston,,2018-03-08 00:06:42,RadioBDCMusic,960847416
1592,@hollisterwould  https://t.co/y1nWZA9faK,971537658022330368,,Boston,,2018-03-08 00:06:42,Whitneyjoy,888014523940122624
1593,RT @metamemette: @jwiechers Peak America.,971537657884020736,,Boston,,2018-03-08 00:06:42,metamemette,52387864
1594,@RebelRiley It’s a tight gallery space but the work really speaks for itself.  Just great to see them upclose,971537657066147840,,USA,,2018-03-08 00:06:42,desilvaneil,434573548
1595,@_CacauS2_ Mt*,971537656399253504,,Boston,,2018-03-08 00:06:42,_katyzZzz,3313592248
1596,Lying like shit 😭,971537655803535360,,Boston,,2018-03-08 00:06:42,FeelGoodTapes,202803555
1597,"RT @JuliaGrantham2: Love is like a beautiful flower which I may not touch, but whose fragrance makes the garden a delight  
H. Keller https…",971537654344048640,,Other,,2018-03-08 00:06:41,ElaSheElla1,739960513124241408
1598,💔💔💔 https://t.co/LoJkvFE8PR,971537653211557888,,Boston,,2018-03-08 00:06:41,makenziebruno,432927547
16,@witchiebunny I don't know! It's the first thing that came to mind.,971539425615376384,,Somerville,,2018-03-08 00:13:44,badgerboxes,19495945
160,Jurassic World gets the Pokemon GO clone nobody needs https://t.co/cG46LBUsih https://t.co/gUcijFgZLS,971539264721711104,,Boston,,2018-03-08 00:13:05,SueFenwick,38078765
1600,As they should be. 🥇  https://t.co/Q19mQBbRFq,971537649281458176,,Boston,,2018-03-08 00:06:40,jessperillo,243014234
1601,"RT @TheMUSEUMTv: [TAKE A LOOK] #CT’s @LivinANoyd pins the heat on #HOV in his newest visual for “Blame It On Jay Z”, directed by fellow CT…",971537648740335616,,Other,,2018-03-08 00:06:40,TheFaculty1st,330569591
1602,📷 bpdghostly: This is in Nigeria &amp; I know a lot of my followers aren’t from there but I still want this... https://t.co/E24AaGle4O,971537648375525376,,Boston,,2018-03-08 00:06:40,Run_BTS_ARMY,3279064051
1603,A surprisingly moving account of the origins of #emberjs and what open source means to those who build it https://t.co/DiOLJfPSSB,971537647217905664,,Boston,,2018-03-08 00:06:40,jwwweber,2470251536
1604,RT @CouchGuySports: There are two different types of people. People who eat vegetables and stretch on the TB12 diet. Then there’s people li…,971537645271646208,,USA,,2018-03-08 00:06:39,Henn827,141211820
1605,Enjoy The Process. Get it to Perfection. Hit Play ▶️,971537645112381440,,Boston,,2018-03-08 00:06:39,KSIMMSMUSIC,106011064
1606,@_CacauS2_ Pq essa ideia foi me boa,971537644789358592,,Boston,,2018-03-08 00:06:39,_katyzZzz,3313592248
1607,this is truly mind-boggling https://t.co/8uEnh6doKK,971537644063731712,,Cambridge,,2018-03-08 00:06:39,dlspound,1902092707
1609,RT @Mrbrown718: TechBoston Academy 58 Hanover 47 Final @BostonHeraldHS @GlobeSchools @DotNews @NewsaroundDot,971537642314780672,,Other,,2018-03-08 00:06:38,MrDesaimath,3572219896
161,"@mrshaskell213 @BusyBees151 @DonorsChoose maybe it's bc I am in private, we're not allowed to do these donor chooses!",971539264507916288,,Other Mass.,,2018-03-08 00:13:05,Tamarsb88,116296011
1610,"Are we still ""Giving him a chance"" or are Trump voters willing to admit they were stupid like i said?#Pisstape #Putinsbitch #Pornstar #Liar",971537642163712000,,Somerville,,2018-03-08 00:06:38,CiaranGrumley,619185277
1611,RT @thatnerdviolet: Throwing around support today/tonight to other content creators! Like and/or RT and I’ll stop by. Happy Tuesday my jibb…,971537641324892160,,Other,,2018-03-08 00:06:38,regg_22,601422974
1612,@KREAYSHAWN Can you just beat me up instead?,971537640930664448,,Boston,,2018-03-08 00:06:38,Flea,18978155
1613,#NowPlaying Acaso No Se Puede [Hj5] - Silveezy &amp; Jim Rose solo por https://t.co/iuA5Dtlnem https://t.co/12ON520DYr,971537640083378176,,Boston,,2018-03-08 00:06:38,Fuerza943fm,86364046
1615,"RT @LMT978: In Markets, some want to make money, some want to ""be right"".
There is a big difference.",971537638502039552,,Other,,2018-03-08 00:06:37,Alex_Chammas,903700815755522048
1617,I honestly wish I could live life this carefree. https://t.co/rg1WaM4N4X,971537636958638080,,Boston,,2018-03-08 00:06:37,iNdabz,426918229
1618,@CBSNews @60Minutes @CBSThisMorning @NorahODonnell Ambassador Superior King God Renaldo has been proven by U.S. Exe… https://t.co/kEFAsLSTq7,971537635947802624,,Boston,,2018-03-08 00:06:37,superiorkinggod,440958789
1619,@Juliet_Taylor08 I want to join that coven. https://t.co/FXYHE5E9Bf,971537635536769024,,Boston,,2018-03-08 00:06:37,TookyMonster,124980981
162,RT @7News: Pufferfish spotted in tree after weekend nor'easter  https://t.co/pXFopqdiHg #7News,971539262146478080,,Other,,2018-03-08 00:13:05,SantisiCarmela,2588404453
1621,Follow the league! Welcome to Twitter 👀 #ACLPS https://t.co/Ydxqc9NgCY,971537634295197696,,Boston,,2018-03-08 00:06:36,FATAL_XI,964308817633861632
1622,I'm live on Twitch - Watch me at https://t.co/bCpiWblLUM,971537632634208256,,Boston,,2018-03-08 00:06:36,registheman,2787051089
1623,"RT @Kennedy_School: Spending time in the sun could prevent the flu, says Richard Zeckhauser https://t.co/GVY83ESyyA via @TIME",971537629404696576,,USA,,2018-03-08 00:06:35,DerekShawMPA,255397296
1625,@repwomen @RepDonBeyer @Reflect_US @mindyfinn @LMart939 @kimberp_a @erinlooscutraro @erinvilardi @annebmoses… https://t.co/TFJdGxLLOP,971537626791596032,,Cambridge,,2018-03-08 00:06:35,bettercount_us,517666279
1626,#NowPlaying Acaso No Se Puede [Hj5] - Silveezy &amp; Jim Rose solo por https://t.co/iuA5Dtlnem https://t.co/Ab3i4V7P71,971537624375681024,,Boston,,2018-03-08 00:06:34,Fuerza943fm,86364046
1627,"RT @ValaAfshar: This is easy work:
1 complaining
2 pretending
3 blaming
4 judging
5 resenting
6 taking
7 shouting
8 expecting
9 waiting
10…",971537624056975360,,Other,,2018-03-08 00:06:34,Amb_93,476188549
1628,"Me in the adult world: ""hey mom!!"" *gets left on read* https://t.co/HqIMRU7jIt",971537623301967872,,Cambridge,,2018-03-08 00:06:34,lesmisarahbles,21047885
163,[Neighborhood Nine] Forretress until 07:40:40PM at 5 Garden St https://t.co/nkQ7Jum1WY https://t.co/d4PGSUT7Dv,971539261248999424,,Boston,,2018-03-08 00:13:04,BostonPogoMap,838051812544409600
1630,"Having worked with both @ScottyPopeMusic and Niko Deniro in the past, we fully support KASINO's incredible and prof… https://t.co/3WxoJcYv0z",971537620906971136,,Boston,,2018-03-08 00:06:33,SouterrainMedia,964280664450371584
1632,"#BFlowBabe BAELIEN gogo look 💞  Makeup/photos by Yanyan Art 

#gogo #aliens #bostonflowtroupe #bostonflow https://t.co/bQDNF8Ls0O",971537616855289856,,Boston,,2018-03-08 00:06:32,bstnflow,3095110234
1633,Amazing https://t.co/tEBwrgqsy8,971537616461017088,,Boston,,2018-03-08 00:06:32,pranobbm,21082486
1635,Tens of thousands of starfish have washed up on the Kent coast 😕 https://t.co/5m5JGDkjDb 📷 @thetimes #NATURE #News… https://t.co/885c1IOYrO,971537614124867584,,Boston,,2018-03-08 00:06:32,B2B_M1,2954991353
1636,#NowPlaying Acaso No Se Puede [Hj5] - Silveezy &amp; Jim Rose solo por https://t.co/iuA5Dtlnem,971537613688639488,,Boston,,2018-03-08 00:06:32,Fuerza943fm,86364046
1637,"RT @techreview: BlackBerry is suing Facebook and its subsidiaries, WhatsApp and Instagram, for infringing patents covering things like mess…",971537613080285184,,USA,,2018-03-08 00:06:31,OFMOSthegame,798771431907561472
1638,@4cast4you @ConorMalloy28 “Storm” hasn’t started yet apparently,971537612799344640,,Boston,,2018-03-08 00:06:31,nickjalbert29,2879842517
1639,"with the invention of social media, we're allowed to curate our own public image in the privacy of our own homes!… https://t.co/3SyOsrEfgu",971537609670516736,,Boston,,2018-03-08 00:06:31,BonkCushy,2352701042
1640,"“Dearest Dr. Sir, please join us at the annual international global meeting on health as an esteemed presenter and… https://t.co/QnjlWd4u7Z",971537606902190080,,Boston,,2018-03-08 00:06:30,Pietro_Borto,40596930
1641,#BNT87 so I can insta you,971537605757210624,,Boston,,2018-03-08 00:06:30,erinesco,842365155375738880
1642,"RT @BMZweiman: So myself, @ByAlexJankowski and @NHLJensen are going to be doing another #NHL Pre-Lock Live tomorrow at 6 PM ET to get you r…",971537605417426944,,Boston,,2018-03-08 00:06:30,ByAlexJankowski,71124059
1644,"@scdalak @NWSBoston Seeing as you’re a pro at the weather, why not give your predictions? Storms are hard to predic… https://t.co/jPNRulqKak",971537603672530944,,Boston,,2018-03-08 00:06:29,chotheamazing,43654924
1645,OKKKK I’m ready for season 2 of @SiestaKey 😭😭😭😭,971537602649251840,,Boston,,2018-03-08 00:06:29,andwoahalex,35636512
1647,RT @BrianPickett: Always knew @Cosmis was a russain troll bot  https://t.co/6lZ2yBIKvK,971537599662903296,,Other,,2018-03-08 00:06:28,Soulkraven,242018335
1648,NOW PLAYING https://t.co/UeiODupnDv Take On Me by @aha_com DON'T MISS OUR TALK at NIGHT SHOWS https://t.co/PAxy2fUEZM,971537596311638016,,Boston,,2018-03-08 00:06:27,armedradio1,1401343195
1649,Storm Coverage tonight on NightSide - Gov. Chris Sununu will check in from N.H. - We'll hear from Mike Durand of Ev… https://t.co/VOCMZ5Mdwr,971537596202541056,,Boston,,2018-03-08 00:06:27,WBZNightside,46218350
165,"RT @iZotopeInc: Did you know you can get our legendary imaging tech, Ozone Imager, for FREE? Narrow or widen your tracks here! https://t.co…",971539256618422272,,Other,,2018-03-08 00:13:03,mfbach,62427131
1650,Excited to be with the Pega Academy team at CES Melbourne. Stop by and let’s chat. #PegaRoadShow https://t.co/d7hOK2jKJ3,971537595296436224,,Boston,,2018-03-08 00:06:27,brian_emerso,541037193
1651,@jimmyfallon #IfIHadASuperpower  — the power to impeach.,971537594705240064,,Boston,,2018-03-08 00:06:27,Abrennan1,19380610
1652,"@DTenenbaum Dear FSM no. 

There isn't brain bleach enough in the seven universes.",971537593983799296,,Cambridge,,2018-03-08 00:06:27,TomLevenson,38762773
1653,Will prob retire to head to the circus before the Derby tho https://t.co/6XkMHk3nON,971537593430151168,,Boston,,2018-03-08 00:06:27,TylerSully,2325405835
1654,#justshowup even when you don’t feel like it. You never regret a workout or the people that are there making you st… https://t.co/umcaDHjj6m,971537589034504192,,Boston,,2018-03-08 00:06:26,nlwalth,89953618
1655,if @christuckerreal wasn't a comedian and @icecube wasn't naturally funny #Friday would have been a drama,971537588631859200,,Boston,,2018-03-08 00:06:26,RoxburyKid617,151534110
1656,@Rb18RBB @omgjesstweets Jess is clearly having a bit of trouble dealing with this situation..but she will adjust. It takes time,971537584752091136,,Boston,,2018-03-08 00:06:25,PuckMatty,788038415363309568
1657,"Review for WRINKLE will be up later in the week, but my biggest takeaway was that her approach to the sf/f genre se… https://t.co/Fl2NFFrCih",971537582898188288,,Boston,,2018-03-08 00:06:24,the_moviebob,264050862
1658,I won't presume bad faith on *every* critic dude with (figurative) knives out for Ava DuVernay; but I'll note the i… https://t.co/IJep0iJ69f,971537580717166592,,Boston,,2018-03-08 00:06:24,the_moviebob,264050862
1659,@JeffBezos all I need is $500k https://t.co/5l8z1MHxwV,971537579949613056,,Boston,,2018-03-08 00:06:24,LeonelaGee,280260997
1660,@PardonMyTake Big Cat wins even without the Mini Wheats.,971537579475685376,,Boston,,2018-03-08 00:06:23,sunnyowl40,801155123791724544
1662,Lots of graphics as Nudges on equality these days. Here’s what @OpenSociety found looking at speaking roles for wom… https://t.co/KMQQSWDHHo,971537575767891968,,Boston,,2018-03-08 00:06:23,SamanthaJPower,818282957618216960
1663,"Bisque de moules, recette facile https://t.co/UAbPpRoFBy",971537575470096384,,Boston,,2018-03-08 00:06:22,SamDerkaoua,553857745
1665,Back for more! https://t.co/hRYQEJ4Vas,971537573771345920,,Boston,,2018-03-08 00:06:22,ByAlexJankowski,71124059
1667,@kriscalo3 Can’t wait 😘,971537571158331392,,Boston,,2018-03-08 00:06:21,julesdabzz,374958493
1668,@JWLevitt @mariofraioli Thanks for listening buddy!,971537570172678144,,Boston,,2018-03-08 00:06:21,LouisSerafini,1387712342
1669,RT @reaghanhunt: when u are a 35 yr old guy that has had sex before https://t.co/76kXSlxPrO,971537569451249664,,USA,,2018-03-08 00:06:21,Kirston_Otis,772784466892845056
167,@TookyMonster It us and we are of the coven #TeamNotMens https://t.co/WAgZVhjwE7,971539253044838400,,Boston,,2018-03-08 00:13:02,Juliet_Taylor08,215866610
1670,"RT @TerryWBZ: Worcester schools latest to close Thursday...full list:
https://t.co/J6907BSQiA",971537568654176256,,Boston,,2018-03-08 00:06:21,PaulaEbbenWBZ,50660534
1671,@IamAkademiks Rabble rabble. Looks like the hamburger.,971537567903608832,,Boston,,2018-03-08 00:06:21,DeLaHansome,33311134
1672,@Country1025WKLB @1025Marissa this storm is a bust,971537566871818240,,Boston,,2018-03-08 00:06:20,Wasabiboys,449206065
1673,i do NOT appreciate social media apps letting people know when i was last active because no one needs to know what i’m up to thanks,971537566833967104,,Boston,,2018-03-08 00:06:20,zoraborax,1138263252
